term,日付,終値,始値,高値,安値,変化率 %
20Y,2013-06-01,1.681,1.681,1.681,1.681,-2.11%
20Y,2013-05-01,1.717,1.717,1.717,1.717,17.73%
20Y,2013-04-01,1.459,1.459,1.459,1.459,3.28%
20Y,2013-03-01,1.413,1.413,1.413,1.413,-7.61%
20Y,2013-02-01,1.529,1.529,1.529,1.529,-9.81%
20Y,2013-01-01,1.695,1.695,1.695,1.695,0.52%
20Y,2012-12-01,1.686,1.686,1.686,1.686,11.04%
20Y,2012-11-01,1.519,1.519,1.519,1.519,-1.63%
20Y,2012-10-01,1.544,1.544,1.544,1.544,4.31%
20Y,2012-09-01,1.48,1.48,1.48,1.48,-2.31%
20Y,2012-08-01,1.515,1.515,1.515,1.515,4.12%
20Y,2012-07-01,1.455,1.455,1.455,1.455,-5.83%
20Y,2012-06-01,1.545,1.545,1.545,1.545,3.25%
20Y,2012-05-01,1.496,1.496,1.496,1.496,-7.78%
20Y,2012-04-01,1.622,1.622,1.622,1.622,-6.75%
20Y,2012-03-01,1.74,1.74,1.74,1.74,3.03%
20Y,2012-02-01,1.689,1.689,1.689,1.689,3.29%
20Y,2012-01-01,1.635,1.635,1.635,1.635,2.99%
20Y,2011-12-01,1.587,1.587,1.587,1.587,-8.63%
20Y,2011-11-01,1.737,1.737,1.737,1.737,2.13%
20Y,2011-10-01,1.701,1.701,1.701,1.701,2.25%
20Y,2011-09-01,1.664,1.664,1.664,1.664,-3.62%
20Y,2011-08-01,1.726,1.726,1.726,1.726,-2.54%
20Y,2011-07-01,1.771,1.771,1.771,1.771,-4.67%
20Y,2011-06-01,1.858,1.858,1.858,1.858,-2.60%
20Y,2011-05-01,1.908,1.908,1.908,1.908,-4.72%
20Y,2011-04-01,2.002,2.002,2.002,2.002,-0.70%
20Y,2011-03-01,2.016,2.016,2.016,2.016,0.71%
20Y,2011-02-01,2.002,2.002,2.002,2.002,3.73%
20Y,2011-01-01,1.93,1.93,1.93,1.93,6.75%
20Y,2010-12-01,1.808,1.808,1.808,1.808,-5.88%
20Y,2010-11-01,1.921,1.921,1.921,1.921,10.21%
20Y,2010-10-01,1.743,1.743,1.743,1.743,3.14%
20Y,2010-09-01,1.69,1.69,1.69,1.69,0.90%
20Y,2010-08-01,1.675,1.675,1.675,1.675,-4.83%
20Y,2010-07-01,1.76,1.76,1.76,1.76,-3.77%
20Y,2010-06-01,1.829,1.829,1.829,1.829,-9.50%
6Y,2026-02-01,1.669,1.723,1.817,1.642,-3.39%
6Y,2026-01-01,1.728,1.622,1.827,1.615,4.60%
6Y,2025-12-01,1.652,1.384,1.659,1.393,18.17%
6Y,2025-11-01,1.398,1.272,1.418,1.275,8.54%
6Y,2025-10-01,1.288,1.286,1.332,1.21,-1.15%
6Y,2025-09-01,1.303,1.177,1.323,1.133,7.78%
6Y,2025-08-01,1.209,1.118,1.241,1.059,5.50%
6Y,2025-07-01,1.146,0.996,1.191,1.016,11.80%
6Y,2025-06-01,1.025,1.023,1.076,0.988,-2.66%
6Y,2025-05-01,1.053,0.85,1.084,0.846,23.69%
6Y,2025-04-01,0.851,1.13,1.134,0.72,-24.42%
6Y,2025-03-01,1.126,1.077,1.22,1.077,4.65%
6Y,2025-02-01,1.076,0.998,1.163,0.983,7.90%
6Y,2025-01-01,0.998,0.876,0.999,0.876,13.83%
6Y,2024-12-01,0.876,0.864,0.897,0.832,1.45%
6Y,2024-11-01,0.864,0.756,0.89,0.729,13.84%
6Y,2024-10-01,0.759,0.683,0.779,0.641,10.97%
6Y,2024-09-01,0.684,0.694,0.717,0.616,-1.26%
6Y,2024-08-01,0.692,0.781,0.819,0.551,-15.03%
6Y,2024-07-01,0.815,0.775,0.834,0.637,2.84%
6Y,2024-06-01,0.793,0.799,0.844,0.665,-5.93%
6Y,2024-05-01,0.842,0.675,0.848,0.639,16.61%
6Y,2024-04-01,0.723,0.574,0.757,0.571,26.75%
6Y,2024-03-01,0.57,0.595,0.654,0.442,-10.24%
6Y,2024-02-01,0.635,0.616,0.69,0.563,-1.17%
6Y,2024-01-01,0.642,0.589,0.671,0.452,9.12%
6Y,2023-12-01,0.589,0.618,0.754,0.501,-9.94%
6Y,2023-11-01,0.654,0.801,0.865,0.545,-21.59%
6Y,2023-10-01,0.834,0.704,0.856,0.611,18.47%
6Y,2023-09-01,0.704,0.501,0.711,0.494,26.24%
6Y,2023-08-01,0.558,0.444,0.591,0.431,19.40%
6Y,2023-07-01,0.467,0.331,0.504,0.281,32.45%
6Y,2023-06-01,0.352,0.362,0.394,0.254,-10.49%
6Y,2023-05-01,0.394,0.319,0.409,0.284,8.25%
6Y,2023-04-01,0.364,0.389,0.46,0.306,-14.90%
6Y,2023-03-01,0.428,0.511,0.631,0.246,-20.29%
6Y,2023-02-01,0.536,0.559,0.642,0.512,-10.99%
6Y,2023-01-01,0.603,0.71,0.754,0.472,-15.14%
6Y,2022-12-01,0.71,0.381,0.71,0.371,70.55%
6Y,2022-11-01,0.416,0.331,0.434,0.294,25.20%
6Y,2022-10-01,0.333,0.327,0.472,0.285,-6.34%
6Y,2022-09-01,0.355,0.241,0.42,0.24,52.69%
6Y,2022-08-01,0.233,0.161,0.271,0.136,30.99%
6Y,2022-07-01,0.177,0.259,0.298,0.151,-33.35%
6Y,2022-06-01,0.266,0.209,0.468,0.172,29.90%
6Y,2022-05-01,0.205,0.224,0.284,0.164,-14.58%
6Y,2022-04-01,0.24,0.152,0.284,0.152,49.44%
6Y,2022-03-01,0.161,0.123,0.262,0.078,25.96%
6Y,2022-02-01,0.127,0.115,0.185,0.029,23.07%
6Y,2022-01-01,0.104,0.029,0.107,0.02,230.99%
6Y,2021-12-01,0.031,0.013,0.034,-0.006,"-1,352.00%"
6Y,2021-11-01,-0.002,0.044,0.049,-0.004,-105.40%
6Y,2021-10-01,0.046,0.018,0.063,0.001,131.50%
6Y,2021-09-01,0.02,-0.029,0.031,-0.043,-163.90%
6Y,2021-08-01,-0.031,-0.051,-0.02,-0.065,-25.30%
6Y,2021-07-01,-0.042,-0.015,-0.007,-0.066,319.00%
6Y,2021-06-01,-0.01,0.007,0.02,-0.041,-188.50%
6Y,2021-05-01,0.011,0.013,0.023,-0.013,-24.67%
6Y,2021-04-01,0.015,0.02,0.04,-0.019,-36.97%
6Y,2021-03-01,0.024,0.035,0.047,-0.024,-55.76%
6Y,2021-02-01,0.054,-0.045,0.065,-0.056,-248.21%
6Y,2021-01-01,-0.036,-0.038,-0.029,-0.07,-3.20%
6Y,2020-12-01,-0.038,-0.043,-0.027,-0.071,0.00%
6Y,2020-11-01,-0.038,-0.04,-0.021,-0.074,30.21%
6Y,2020-10-01,-0.029,-0.058,-0.026,-0.075,-51.02%
6Y,2020-09-01,-0.059,-0.026,-0.015,-0.085,176.06%
6Y,2020-08-01,-0.021,-0.071,-0.009,-0.08,-57.40%
6Y,2020-07-01,-0.05,-0.025,-0.009,-0.083,185.71%
6Y,2020-06-01,-0.018,-0.068,0.02,-0.075,-61.11%
6Y,2020-05-01,-0.045,-0.094,-0.094,-0.094,-42.89%
6Y,2020-04-01,-0.079,-0.058,-0.058,-0.058,18.85%
6Y,2020-03-01,-0.066,-0.159,-0.159,-0.159,-62.39%
6Y,2020-02-01,-0.176,-0.065,-0.065,-0.065,187.60%
6Y,2020-01-01,-0.061,0.01,0.01,0.01,-713.00%
6Y,2019-12-01,0.01,-0.013,-0.013,-0.013,-128.57%
6Y,2019-11-01,-0.035,-0.116,-0.116,-0.116,-67.44%
6Y,2019-10-01,-0.108,-0.145,-0.145,-0.145,-26.52%
6Y,2019-09-01,-0.146,-0.181,-0.181,-0.181,-9.30%
6Y,2019-08-01,-0.161,-0.112,-0.112,-0.112,59.23%
6Y,2019-07-01,-0.101,-0.109,-0.109,-0.109,-4.70%
6Y,2019-06-01,-0.106,-0.081,-0.081,-0.081,192.84%
6Y,2019-05-01,-0.036,-0.005,-0.005,-0.005,626.00%
6Y,2019-04-01,-0.005,-0.03,-0.03,-0.03,-83.33%
6Y,2019-03-01,-0.03,0.015,0.015,0.015,-340.00%
6Y,2019-02-01,0.013,0.001,0.001,0.001,861.54%
6Y,2019-01-01,0.001,0.024,0.024,0.024,-96.00%
6Y,2018-12-01,0.032,0.07,0.07,0.07,-63.89%
6Y,2018-11-01,0.09,0.142,0.142,0.142,-40.00%
6Y,2018-10-01,0.15,0.18,0.18,0.18,-13.64%
6Y,2018-09-01,0.174,0.161,0.161,0.161,10.29%
6Y,2018-08-01,0.157,0.183,0.183,0.183,15.55%
6Y,2018-07-01,0.136,0.11,0.11,0.11,19.77%
6Y,2018-06-01,0.114,0.13,0.13,0.13,-8.08%
6Y,2018-05-01,0.124,0.124,0.124,0.124,4.21%
6Y,2018-04-01,0.119,0.119,0.119,0.119,-4.96%
6Y,2018-03-01,0.125,0.125,0.125,0.125,-4.80%
6Y,2018-02-01,0.131,0.131,0.131,0.131,-3.67%
6Y,2018-01-01,0.136,0.136,0.136,0.136,13.58%
6Y,2017-12-01,0.12,0.12,0.12,0.12,-1.07%
6Y,2017-11-01,0.121,0.121,0.121,0.121,-2.96%
6Y,2017-10-01,0.125,0.125,0.125,0.125,3.05%
6Y,2017-09-01,0.121,0.121,0.121,0.121,58.98%
6Y,2017-08-01,0.076,0.076,0.076,0.076,-40.16%
6Y,2017-07-01,0.127,0.127,0.127,0.127,2.99%
6Y,2017-06-01,0.124,0.124,0.124,0.124,19.27%
6Y,2017-05-01,0.104,0.104,0.104,0.104,38.40%
6Y,2017-04-01,0.075,0.075,0.075,0.075,-37.50%
6Y,2017-03-01,0.12,0.12,0.12,0.12,26.32%
6Y,2017-02-01,0.095,0.095,0.095,0.095,-17.39%
6Y,2017-01-01,0.115,0.115,0.115,0.115,35.29%
6Y,2016-12-01,0.085,0.085,0.085,0.085,-5.56%
6Y,2016-11-01,0.09,0.09,0.09,0.09,-522.54%
6Y,2016-10-01,-0.021,-0.021,-0.021,-0.021,-76.01%
6Y,2016-09-01,-0.089,-0.089,-0.089,-0.089,61.45%
6Y,2016-08-01,-0.055,-0.055,-0.055,-0.055,-51.11%
6Y,2016-07-01,-0.112,-0.112,-0.112,-0.112,-25.00%
6Y,2016-06-01,-0.15,-0.15,-0.15,-0.15,135.11%
6Y,2016-05-01,-0.064,-0.064,-0.064,-0.064,82.29%
6Y,2016-04-01,-0.035,-0.035,-0.035,-0.035,-12.50%
6Y,2016-03-01,-0.04,-0.04,-0.04,-0.04,-57.36%
6Y,2016-02-01,-0.094,-0.094,-0.094,-0.094,-266.61%
6Y,2016-01-01,0.056,0.056,0.056,0.056,-72.03%
6Y,2015-12-01,0.201,0.201,0.201,0.201,3.23%
6Y,2015-11-01,0.195,0.195,0.195,0.195,-14.29%
6Y,2015-10-01,0.228,0.228,0.228,0.228,-6.19%
6Y,2015-09-01,0.243,0.243,0.243,0.243,-11.43%
6Y,2015-08-01,0.274,0.274,0.274,0.274,-6.39%
6Y,2015-07-01,0.292,0.292,0.292,0.292,-14.92%
6Y,2015-06-01,0.344,0.344,0.344,0.344,16.03%
6Y,2015-05-01,0.296,0.296,0.296,0.296,-4.42%
6Y,2015-04-01,0.31,0.31,0.31,0.31,-4.62%
6Y,2015-03-01,0.325,0.325,0.325,0.325,24.38%
6Y,2015-02-01,0.261,0.261,0.261,0.261,5.02%
6Y,2015-01-01,0.249,0.249,0.249,0.249,0.00%
6Y,2014-12-01,0.249,0.249,0.249,0.249,-10.76%
6Y,2014-11-01,0.279,0.279,0.279,0.279,-0.89%
6Y,2014-10-01,0.281,0.281,0.281,0.281,-11.40%
6Y,2014-09-01,0.317,0.317,0.317,0.317,4.96%
6Y,2014-08-01,0.303,0.303,0.303,0.303,0.40%
6Y,2014-07-01,0.301,0.301,0.301,0.301,-9.38%
6Y,2014-06-01,0.333,0.333,0.333,0.333,-11.92%
6Y,2014-05-01,0.377,0.377,0.377,0.377,-5.34%
6Y,2014-04-01,0.399,0.399,0.399,0.399,-2.73%
6Y,2014-03-01,0.41,0.41,0.41,0.41,5.45%
6Y,2014-02-01,0.389,0.389,0.389,0.389,-3.40%
6Y,2014-01-01,0.403,0.403,0.403,0.403,-16.58%
6Y,2013-12-01,0.482,0.482,0.482,0.482,19.88%
6Y,2013-11-01,0.403,0.403,0.403,0.403,3.87%
6Y,2013-10-01,0.387,0.387,0.387,0.387,-18.42%
6Y,2013-09-01,0.475,0.475,0.475,0.475,-5.94%
6Y,2013-08-01,0.505,0.505,0.505,0.505,-5.16%
6Y,2013-07-01,0.533,0.533,0.533,0.533,-8.97%
6Y,2013-06-01,0.585,0.585,0.585,0.585,-7.87%
6Y,2013-05-01,0.635,0.635,0.635,0.635,45.98%
6Y,2013-04-01,0.435,0.435,0.435,0.435,26.09%
6Y,2013-03-01,0.345,0.345,0.345,0.345,2.37%
6Y,2013-02-01,0.337,0.337,0.337,0.337,-5.34%
6Y,2013-01-01,0.356,0.356,0.356,0.356,-4.04%
6Y,2012-12-01,0.371,0.371,0.371,0.371,10.75%
6Y,2012-11-01,0.335,0.335,0.335,0.335,-10.95%
6Y,2012-10-01,0.376,0.376,0.376,0.376,-1.65%
6Y,2012-09-01,0.382,0.382,0.382,0.382,-9.14%
6Y,2012-08-01,0.421,0.421,0.421,0.421,6.58%
6Y,2012-07-01,0.395,0.395,0.395,0.395,-12.71%
6Y,2012-06-01,0.452,0.452,0.452,0.452,-2.69%
6Y,2012-05-01,0.465,0.465,0.465,0.465,-5.10%
6Y,2012-04-01,0.49,0.49,0.49,0.49,-13.09%
6Y,2012-03-01,0.564,0.564,0.564,0.564,7.39%
6Y,2012-02-01,0.525,0.525,0.525,0.525,0.38%
6Y,2012-01-01,0.523,0.523,0.523,0.523,-3.68%
6Y,2011-12-01,0.543,0.543,0.543,0.543,-12.94%
6Y,2011-11-01,0.624,0.624,0.624,0.624,12.64%
6Y,2011-10-01,0.554,0.554,0.554,0.554,-1.13%
6Y,2011-09-01,0.56,0.56,0.56,0.56,3.95%
6Y,2011-08-01,0.539,0.539,0.539,0.539,-6.52%
6Y,2011-07-01,0.576,0.576,0.576,0.576,-12.19%
6Y,2011-06-01,0.656,0.656,0.656,0.656,-2.22%
6Y,2011-05-01,0.671,0.671,0.671,0.671,-2.91%
6Y,2011-04-01,0.691,0.691,0.691,0.691,-6.42%
6Y,2011-03-01,0.739,0.739,0.739,0.739,-7.89%
6Y,2011-02-01,0.802,0.802,0.802,0.802,7.80%
6Y,2011-01-01,0.744,0.744,0.744,0.744,11.88%
6Y,2010-12-01,0.665,0.665,0.665,0.665,-5.94%
6Y,2010-11-01,0.707,0.707,0.707,0.707,29.96%
6Y,2010-10-01,0.544,0.544,0.544,0.544,-2.51%
6Y,2010-09-01,0.558,0.558,0.558,0.558,-4.62%
6Y,2010-08-01,0.585,0.585,0.585,0.585,-10.82%
6Y,2010-07-01,0.656,0.656,0.656,0.656,-5.34%
6Y,2010-06-01,0.693,0.693,0.693,0.693,-12.39%
7Y,2026-02-01,1.743,1.807,1.899,1.713,-3.79%
7Y,2026-01-01,1.812,1.702,1.923,1.693,4.62%
7Y,2025-12-01,1.732,1.463,1.736,1.464,18.06%
7Y,2025-11-01,1.467,1.335,1.493,1.338,8.27%
7Y,2025-10-01,1.355,1.35,1.397,1.27,-0.81%
7Y,2025-09-01,1.366,1.249,1.386,1.2,7.05%
7Y,2025-08-01,1.276,1.181,1.309,1.123,5.19%
7Y,2025-07-01,1.213,1.053,1.256,1.074,11.90%
7Y,2025-06-01,1.084,1.083,1.141,1.044,-2.61%
7Y,2025-05-01,1.113,0.9,1.158,0.896,23.49%
7Y,2025-04-01,0.901,1.18,1.186,0.76,-23.46%
7Y,2025-03-01,1.178,1.128,1.274,1.128,4.43%
7Y,2025-02-01,1.128,1.045,1.215,1.029,7.89%
7Y,2025-01-01,1.045,0.928,1.046,0.928,12.67%
7Y,2024-12-01,0.928,0.909,0.95,0.882,2.06%
7Y,2024-11-01,0.909,0.813,0.941,0.779,11.67%
7Y,2024-10-01,0.814,0.733,0.837,0.695,10.72%
7Y,2024-09-01,0.735,0.754,0.775,0.67,-2.49%
7Y,2024-08-01,0.754,0.871,0.873,0.627,-13.60%
7Y,2024-07-01,0.873,0.873,0.911,0.796,0.00%
7Y,2024-06-01,0.873,0.92,0.92,0.771,-5.16%
7Y,2024-05-01,0.92,0.804,0.925,0.761,14.29%
7Y,2024-04-01,0.805,0.684,0.841,0.684,17.52%
7Y,2024-03-01,0.685,0.714,0.729,0.669,-3.86%
7Y,2024-02-01,0.712,0.731,0.776,0.686,-2.73%
7Y,2024-01-01,0.733,0.676,0.764,0.574,8.31%
7Y,2023-12-01,0.676,0.744,0.846,0.616,-8.92%
7Y,2023-11-01,0.743,0.905,0.971,0.69,-21.22%
7Y,2023-10-01,0.942,0.795,0.965,0.724,18.55%
7Y,2023-09-01,0.795,0.617,0.803,0.608,22.06%
7Y,2023-08-01,0.651,0.563,0.685,0.549,16.03%
7Y,2023-07-01,0.561,0.407,0.6,0.377,31.30%
7Y,2023-06-01,0.428,0.442,0.475,0.354,-10.00%
7Y,2023-05-01,0.475,0.413,0.486,0.378,7.95%
7Y,2023-04-01,0.44,0.464,0.548,0.407,-12.23%
7Y,2023-03-01,0.501,0.624,0.734,0.336,-25.46%
7Y,2023-02-01,0.673,0.656,0.738,0.621,-3.58%
7Y,2023-01-01,0.697,0.781,0.853,0.553,-10.73%
7Y,2022-12-01,0.781,0.448,0.781,0.438,60.66%
7Y,2022-11-01,0.486,0.398,0.51,0.357,21.57%
7Y,2022-10-01,0.4,0.384,0.545,0.339,-3.33%
7Y,2022-09-01,0.414,0.291,0.475,0.29,47.47%
7Y,2022-08-01,0.281,0.205,0.32,0.177,28.24%
7Y,2022-07-01,0.219,0.319,0.356,0.191,-39.22%
7Y,2022-06-01,0.36,0.256,0.524,0.223,31.48%
7Y,2022-05-01,0.274,0.287,0.331,0.204,-4.77%
7Y,2022-04-01,0.287,0.183,0.339,0.183,50.29%
7Y,2022-03-01,0.191,0.151,0.309,0.102,18.60%
7Y,2022-02-01,0.161,0.139,0.215,0.044,29.14%
7Y,2022-01-01,0.125,0.044,0.129,0.044,169.76%
7Y,2021-12-01,0.046,0.027,0.049,0.006,309.73%
7Y,2021-11-01,0.011,0.059,0.064,0.01,-81.92%
7Y,2021-10-01,0.063,0.032,0.081,0.016,78.57%
7Y,2021-09-01,0.035,-0.018,0.05,-0.031,-275.00%
7Y,2021-08-01,-0.02,-0.041,-0.007,-0.056,-33.33%
7Y,2021-07-01,-0.03,0.002,0.007,-0.059,-576.19%
7Y,2021-06-01,0.006,0.029,0.043,-0.029,-80.62%
7Y,2021-05-01,0.032,0.036,0.045,0.009,-16.24%
7Y,2021-04-01,0.039,0.047,0.068,0.002,-24.37%
7Y,2021-03-01,0.051,0.064,0.076,-0.001,-38.78%
7Y,2021-02-01,0.084,-0.026,0.095,-0.038,-578.86%
7Y,2021-01-01,-0.018,-0.023,-0.011,-0.054,-22.22%
7Y,2020-12-01,-0.023,-0.034,-0.014,-0.063,-5.46%
7Y,2020-11-01,-0.024,-0.025,-0.004,-0.064,90.40%
7Y,2020-10-01,-0.013,-0.044,-0.01,-0.061,-72.22%
7Y,2020-09-01,-0.045,-0.011,-0.001,-0.074,800.00%
7Y,2020-08-01,-0.005,-0.063,0.007,-0.078,-87.11%
7Y,2020-07-01,-0.039,-0.01,0.007,-0.08,"1,452.00%"
7Y,2020-06-01,-0.002,-0.059,0.041,-0.074,-92.01%
7Y,2020-05-01,-0.031,-0.087,-0.087,-0.087,-52.79%
7Y,2020-04-01,-0.066,-0.044,-0.044,-0.044,23.23%
7Y,2020-03-01,-0.054,-0.161,-0.161,-0.161,-67.88%
7Y,2020-02-01,-0.168,-0.009,-0.009,-0.009,235.00%
7Y,2020-01-01,-0.05,0.029,0.029,0.029,-273.61%
7Y,2019-12-01,0.029,-0.035,-0.035,-0.035,-276.69%
7Y,2019-11-01,-0.016,-0.097,-0.097,-0.097,-81.37%
7Y,2019-10-01,-0.087,-0.112,-0.112,-0.112,-28.57%
7Y,2019-09-01,-0.123,-0.169,-0.169,-0.169,-18.33%
7Y,2019-08-01,-0.15,-0.095,-0.095,-0.095,84.50%
7Y,2019-07-01,-0.081,-0.072,-0.072,-0.072,0.00%
7Y,2019-06-01,-0.081,-0.047,-0.047,-0.047,489.13%
7Y,2019-05-01,-0.014,0.021,0.021,0.021,-164.79%
7Y,2019-04-01,0.021,-0.002,-0.002,-0.002,-952.00%
7Y,2019-03-01,-0.002,0.049,0.049,0.049,-105.56%
7Y,2019-02-01,0.045,0.029,0.029,0.029,71.10%
7Y,2019-01-01,0.026,0.05,0.05,0.05,-55.27%
7Y,2018-12-01,0.059,0.086,0.086,0.086,-51.53%
7Y,2018-11-01,0.121,0.18,0.18,0.18,-35.75%
7Y,2018-10-01,0.189,0.222,0.222,0.222,-12.19%
7Y,2018-09-01,0.215,0.204,0.204,0.204,9.53%
7Y,2018-08-01,0.196,0.198,0.198,0.198,13.80%
7Y,2018-07-01,0.172,0.135,0.135,0.135,19.96%
7Y,2018-06-01,0.144,0.16,0.16,0.16,-4.96%
7Y,2018-05-01,0.151,0.151,0.151,0.151,2.16%
7Y,2018-04-01,0.148,0.148,0.148,0.148,3.93%
7Y,2018-03-01,0.142,0.142,0.142,0.142,-11.66%
7Y,2018-02-01,0.161,0.161,0.161,0.161,-9.79%
7Y,2018-01-01,0.179,0.179,0.179,0.179,1.42%
7Y,2017-12-01,0.176,0.176,0.176,0.176,17.53%
7Y,2017-11-01,0.15,0.15,0.15,0.15,-2.47%
7Y,2017-10-01,0.154,0.154,0.154,0.154,-0.77%
7Y,2017-09-01,0.155,0.155,0.155,0.155,53.01%
7Y,2017-08-01,0.101,0.101,0.101,0.101,-35.19%
7Y,2017-07-01,0.156,0.156,0.156,0.156,1.63%
7Y,2017-06-01,0.154,0.154,0.154,0.154,18.31%
7Y,2017-05-01,0.13,0.13,0.13,0.13,31.58%
7Y,2017-04-01,0.099,0.099,0.099,0.099,-33.02%
7Y,2017-03-01,0.147,0.147,0.147,0.147,19.14%
7Y,2017-02-01,0.124,0.124,0.124,0.124,-13.91%
7Y,2017-01-01,0.144,0.144,0.144,0.144,29.20%
7Y,2016-12-01,0.111,0.111,0.111,0.111,0.00%
7Y,2016-11-01,0.111,0.111,0.111,0.111,"-3,028.95%"
7Y,2016-10-01,-0.004,-0.004,-0.004,-0.004,-94.04%
7Y,2016-09-01,-0.064,-0.064,-0.064,-0.064,132.00%
7Y,2016-08-01,-0.027,-0.027,-0.027,-0.027,-71.05%
7Y,2016-07-01,-0.095,-0.095,-0.095,-0.095,-26.24%
7Y,2016-06-01,-0.129,-0.129,-0.129,-0.129,415.20%
7Y,2016-05-01,-0.025,-0.025,-0.025,-0.025,-384.09%
7Y,2016-04-01,0.009,0.009,0.009,0.009,76.00%
7Y,2016-03-01,0.005,0.005,0.005,0.005,-111.11%
7Y,2016-02-01,-0.045,-0.045,-0.045,-0.045,-143.90%
7Y,2016-01-01,0.102,0.102,0.102,0.102,-58.80%
7Y,2015-12-01,0.249,0.249,0.249,0.249,-0.48%
7Y,2015-11-01,0.25,0.25,0.25,0.25,-12.68%
7Y,2015-10-01,0.286,0.286,0.286,0.286,-4.98%
7Y,2015-09-01,0.301,0.301,0.301,0.301,-11.07%
7Y,2015-08-01,0.339,0.339,0.339,0.339,-4.91%
7Y,2015-07-01,0.356,0.356,0.356,0.356,-14.14%
7Y,2015-06-01,0.415,0.415,0.415,0.415,14.86%
7Y,2015-05-01,0.361,0.361,0.361,0.361,-2.69%
7Y,2015-04-01,0.371,0.371,0.371,0.371,-3.56%
7Y,2015-03-01,0.385,0.385,0.385,0.385,21.76%
7Y,2015-02-01,0.316,0.316,0.316,0.316,5.82%
7Y,2015-01-01,0.299,0.299,0.299,0.299,-2.45%
7Y,2014-12-01,0.306,0.306,0.306,0.306,-11.55%
7Y,2014-11-01,0.346,0.346,0.346,0.346,-1.76%
7Y,2014-10-01,0.352,0.352,0.352,0.352,-10.19%
7Y,2014-09-01,0.393,0.393,0.393,0.393,6.43%
7Y,2014-08-01,0.369,0.369,0.369,0.369,-2.95%
7Y,2014-07-01,0.38,0.38,0.38,0.38,-9.26%
7Y,2014-06-01,0.419,0.419,0.419,0.419,-9.21%
7Y,2014-05-01,0.461,0.461,0.461,0.461,-6.34%
7Y,2014-04-01,0.493,0.493,0.493,0.493,-3.68%
7Y,2014-03-01,0.511,0.511,0.511,0.511,5.68%
7Y,2014-02-01,0.484,0.484,0.484,0.484,-3.24%
7Y,2014-01-01,0.5,0.5,0.5,0.5,-16.14%
7Y,2013-12-01,0.596,0.596,0.596,0.596,21.06%
7Y,2013-11-01,0.493,0.493,0.493,0.493,5.91%
7Y,2013-10-01,0.465,0.465,0.465,0.465,-17.70%
7Y,2013-09-01,0.565,0.565,0.565,0.565,-6.61%
7Y,2013-08-01,0.605,0.605,0.605,0.605,-6.56%
7Y,2013-07-01,0.647,0.647,0.647,0.647,-9.92%
7Y,2013-06-01,0.719,0.719,0.719,0.719,-2.86%
7Y,2013-05-01,0.74,0.74,0.74,0.74,47.26%
7Y,2013-04-01,0.502,0.502,0.502,0.502,20.36%
7Y,2013-03-01,0.417,0.417,0.417,0.417,-1.30%
7Y,2013-02-01,0.423,0.423,0.423,0.423,-6.83%
7Y,2013-01-01,0.454,0.454,0.454,0.454,-4.62%
7Y,2012-12-01,0.476,0.476,0.476,0.476,14.70%
7Y,2012-11-01,0.415,0.415,0.415,0.415,-10.27%
7Y,2012-10-01,0.463,0.463,0.463,0.463,0.00%
7Y,2012-09-01,0.463,0.463,0.463,0.463,-7.87%
7Y,2012-08-01,0.502,0.502,0.502,0.502,4.15%
7Y,2012-07-01,0.482,0.482,0.482,0.482,-9.48%
7Y,2012-06-01,0.533,0.533,0.533,0.533,-2.51%
7Y,2012-05-01,0.546,0.546,0.546,0.546,-6.63%
7Y,2012-04-01,0.585,0.585,0.585,0.585,-13.17%
7Y,2012-03-01,0.674,0.674,0.674,0.674,6.94%
7Y,2012-02-01,0.63,0.63,0.63,0.63,1.12%
7Y,2012-01-01,0.623,0.623,0.623,0.623,-3.11%
7Y,2011-12-01,0.643,0.643,0.643,0.643,-12.06%
7Y,2011-11-01,0.731,0.731,0.731,0.731,10.17%
7Y,2011-10-01,0.664,0.664,0.664,0.664,-0.38%
7Y,2011-09-01,0.666,0.666,0.666,0.666,2.29%
7Y,2011-08-01,0.651,0.651,0.651,0.651,-5.61%
7Y,2011-07-01,0.69,0.69,0.69,0.69,-11.54%
7Y,2011-06-01,0.78,0.78,0.78,0.78,-2.65%
7Y,2011-05-01,0.801,0.801,0.801,0.801,-2.45%
7Y,2011-04-01,0.821,0.821,0.821,0.821,-6.54%
7Y,2011-03-01,0.879,0.879,0.879,0.879,-6.21%
7Y,2011-02-01,0.937,0.937,0.937,0.937,7.21%
7Y,2011-01-01,0.874,0.874,0.874,0.874,10.21%
7Y,2010-12-01,0.793,0.793,0.793,0.793,-5.60%
7Y,2010-11-01,0.84,0.84,0.84,0.84,30.84%
7Y,2010-10-01,0.642,0.642,0.642,0.642,-2.43%
7Y,2010-09-01,0.658,0.658,0.658,0.658,-4.29%
7Y,2010-08-01,0.688,0.688,0.688,0.688,-9.66%
7Y,2010-07-01,0.761,0.761,0.761,0.761,-4.88%
7Y,2010-06-01,0.8,0.8,0.8,0.8,-13.04%
